 -----------------------------------------------------------------------------
  values at 130 km altitude above aeroid (130 km)
 -----------------------------------------------------------------------------
 Measurement time (130 km)                    [ERT] :  2013-12-23T08:43:06.413
 Measurement time (130 km)               [ERT-OWLT] :  2013-12-23T08:40:30.474
 Solar longitude (130 km)                     [deg] :      202.27
 Planet to Sun distance (130 km)          [10^6 km] :     107.752
 North planetary latitude (130 km)            [deg] :      -51.52
 East planetary longitude (130 km)            [deg] :       48.74
 Sub-solar north planetary latitude (130 km)  [deg] :       -1.00
 Sub-solar east planetary longitude (130 km)  [deg] :       99.48
 Aeroid radius (130 km)                        [km] :    6051.800
 MOLA radius (130 km)                          [km] :   -9999.999
 Local true solar time (130 km)               [hrs] :       15.38
 Solar zenith angle (130 km)                  [deg] :       65.96
 Electron density (130 km)               [10^6/m^3] :   161355.97
 
=============================================================================

Altitude	ELECTRON NUMBER DENSITY
1625.198	2046.01
1624.827	2257.02
1624.459	2304.49
1624.088	2177.89
1623.719	2295.7
1623.348	2520.78
1622.981	2397.69
1622.612	2146.24
1622.241	2179.65
1621.871	2346.69
1621.502	2320.32
1621.133	2225.36
1620.761	2453.96
1620.394	2478.57
1620.023	2360.76
1619.653	2554.18
1619.282	3035.99
1618.913	3280.4
1618.544	3289.19
1618.173	3593.4
1617.805	3748.14
1617.434	3827.26
1617.064	4205.32
1616.692	4734.6
1616.325	4929.78
1615.956	4928.02
1615.586	5068.69
1615.217	5211.12
1614.848	5107.38
1614.479	4963.19
1614.107	5174.19
1613.74	5200.57
1613.369	5082.76
1613	5168.92
1612.63	5299.04
1612.263	5063.42
1611.894	4752.18
1611.523	4760.97
1611.154	4862.96
1610.785	4697.67
1610.416	4398.74
1610.045	4409.29
1609.678	4240.49
1609.307	3953.87
1608.937	3971.45
1608.567	4265.1
1608.198	4289.72
1607.83	3969.69
1607.46	3755.17
1607.093	3283.92
1606.722	2777.5
1606.353	2689.58
1605.981	2832.01
1605.614	2705.41
1605.244	2504.95
1604.873	2601.66
1604.504	2745.85
1604.136	2543.63
1603.767	2170.85
1603.395	2174.37
1603.027	2142.72
1602.656	2086.45
1602.286	2293.94
1601.915	2568.25
1601.548	2504.95
1601.179	2329.11
1600.808	2381.86
1600.439	2457.47
1600.071	2274.6
1599.701	2012.6
1599.33	2051.28
1598.963	1854.34
1598.593	1490.36
1598.223	1402.44
1597.853	1595.86
1597.484	1585.31
1597.115	1351.44
1596.744	1342.65
1596.378	1094.72
1596.007	707.87
1595.637	632.26
1595.266	771.17
1594.899	699.08
1594.529	607.64
1594.157	839.75
1593.788	1156.26
1593.419	1189.67
1593.05	1080.65
1592.678	1284.62
1592.311	1353.2
1591.94	1328.58
1591.57	1546.62
1591.199	1861.38
1590.832	1859.62
1590.463	1761.15
1590.092	1926.44
1589.723	2111.07
1589.355	1949.3
1588.986	1620.48
1588.614	1645.09
1588.247	1565.97
1587.876	1404.19
1587.506	1537.83
1587.136	1928.2
1586.767	2097
1586.398	2021.39
1586.027	2160.3
1585.661	2044.25
1585.29	1745.32
1584.921	1733.01
1584.549	1945.78
1584.182	1938.75
1583.812	1900.06
1583.441	2160.3
1583.072	2471.54
1582.703	2497.92
1582.334	2366.04
1581.963	2478.57
1581.596	2344.94
1581.226	2040.73
1580.856	2030.18
1580.485	2230.64
1580.118	2221.85
1579.748	2232.4
1579.376	2601.66
1579.007	3035.99
1578.638	3118.63
1578.27	2951.58
1577.899	3007.85
1577.532	2888.28
1577.161	2721.23
1576.791	2911.14
1576.42	3382.39
1576.052	3603.95
1575.683	3567.02
1575.312	3770.99
1574.945	3734.07
1574.574	3516.03
1574.205	3537.13
1573.834	3712.97
1573.467	3691.87
1573.096	3739.34
1572.725	4168.39
1572.356	4650.19
1571.987	4797.9
1571.618	4762.73
1571.247	4986.05
1570.88	4991.32
1570.509	4833.07
1570.14	4913.95
1569.77	5088.03
1569.403	4964.95
1569.033	4833.07
1568.662	5061.66
1568.292	5360.58
1567.924	5295.52
1567.556	4959.67
1567.186	4789.11
1566.819	4382.92
1566.449	3894.08
1566.079	3746.38
1565.709	3867.71
1565.341	3776.27
1564.972	3498.44
1564.601	3516.03
1564.233	3370.08
1563.863	3097.53
1563.494	3035.99
1563.123	3055.33
1562.756	2788.05
1562.386	2519.02
1562.015	2654.41
1561.645	2955.1
1561.276	3051.81
1560.907	3025.43
1560.536	3227.65
1560.169	3102.8
1559.8	2675.51
1559.431	2408.24
1559.06	2299.22
1558.693	1998.53
1558.323	1748.84
1557.952	1893.03
1557.582	2135.69
1557.214	2093.49
1556.845	1887.75
1556.474	1873.69
1556.108	1536.07
1555.738	966.35
1555.369	649.84
1554.999	658.63
1554.63	590.06
1554.26	451.14
1553.889	663.91
1553.521	728.97
1553.15	676.22
1552.78	890.74
1552.409	1231.87
1552.043	1219.56
1551.673	1073.62
1551.302	1214.29
1550.933	1472.77
1550.564	1523.77
1550.195	1486.84
1549.823	1727.74
1549.457	1690.81
1549.087	1397.16
1548.718	1260.01
1548.348	1214.29
1547.981	943.49
1547.611	737.76
1547.24	908.33
1546.87	1149.23
1546.502	1056.03
1546.133	797.55
1545.762	890.74
1545.394	829.2
1545.024	602.37
1544.655	593.57
1544.284	857.33
1543.915	1008.56
1543.546	1049
1543.174	1416.5
1542.807	1548.38
1542.437	1460.46
1542.068	1585.31
1541.697	1836.76
1541.33	1810.38
1540.96	1704.88
1540.59	1838.52
1540.221	1986.22
1539.853	1833.24
1539.484	1560.69
1539.113	1613.44
1538.746	1500.91
1538.375	1298.69
1538.005	1420.02
1537.634	1678.5
1537.268	1592.34
1536.898	1363.75
1536.528	1391.89
1536.159	1481.56
1535.79	1298.69
1535.422	941.74
1535.051	809.86
1534.685	433.56
1534.315	-108.03
1533.946	-401.68
1533.576	-475.53
1533.208	-735.77
1532.838	-1066.35
1532.466	-897.55
1532.098	-739.29
1531.727	-644.34
1531.357	-324.31
1530.986	85.4
1530.619	164.53
1530.25	113.53
1529.879	282.34
1529.51	493.35
1529.142	468.73
1528.772	379.05
1528.401	635.78
1528.034	730.73
1527.663	720.18
1527.293	983.94
1526.922	1333.86
1526.556	1258.25
1526.188	947.01
1525.818	836.23
1525.449	818.65
1525.08	625.23
1524.71	452.9
1524.338	732.49
1523.971	883.71
1523.6	845.02
1523.232	936.46
1522.862	1131.64
1522.494	1020.86
1522.126	690.29
1521.755	685.01
1521.387	554.89
1521.017	347.4
1520.647	451.14
1520.276	704.35
1519.909	651.6
1519.54	491.59
1519.17	544.34
1518.801	554.89
1518.433	250.69
1518.064	-118.58
1517.693	-76.37
1517.325	-116.82
1516.954	-246.94
1516.585	-134.4
1516.215	2.75
1515.849	-264.52
1515.48	-640.82
1515.109	-702.36
1514.74	-633.79
1514.371	-816.66
1514.002	-1154.27
1513.632	-1196.47
1513.265	-1407.48
1512.894	-1658.93
1512.524	-1544.63
1512.153	-1164.82
1511.785	-1017.12
1511.416	-1057.56
1511.044	-767.42
1510.677	-647.85
1510.306	-660.16
1509.937	-428.05
1509.566	-67.58
1509.199	23.85
1508.829	104.74
1508.458	540.82
1508.088	1026.14
1507.72	1147.47
1507.352	1047.24
1506.981	1189.67
1506.614	1149.23
1506.243	1022.62
1505.874	1170.33
1505.503	1442.88
1505.136	1427.05
1504.767	1316.27
1504.397	1434.09
1504.028	1550.14
1503.66	1354.96
1503.291	1064.82
1502.92	1212.53
1502.552	1268.8
1502.182	1193.19
1501.812	1376.06
1501.442	1773.46
1501.074	1842.03
1500.706	1578.28
1500.336	1527.28
1499.969	1258.25
1499.599	885.47
1499.229	867.88
1498.858	1092.96
1498.491	1070.1
1498.122	973.39
1497.751	1140.44
1497.382	1300.45
1497.015	1061.31
1496.646	593.57
1496.276	387.84
1495.909	2.75
1495.539	-473.77
1495.169	-588.07
1494.798	-452.67
1494.431	-537.07
1494.061	-642.58
1493.691	-459.7
1493.321	-269.8
1492.954	-436.85
1492.585	-813.14
1492.214	-876.44
1491.847	-1055.8
1491.477	-1358.24
1491.107	-1412.76
1490.737	-1198.23
1490.369	-1180.65
1490	-1340.66
1489.629	-1236.92
1489.262	-1354.73
1488.891	-1544.63
1488.522	-1416.27
1488.151	-1196.47
1487.785	-1347.69
1487.416	-1614.97
1487.045	-1548.15
1486.676	-1323.08
1486.307	-1326.59
1485.938	-1476.06
1485.567	-1407.48
1485.201	-1607.94
1484.831	-1940.27
1484.461	-1910.38
1484.09	-1622
1483.722	-1555.19
1483.353	-1535.84
1482.982	-1270.33
1482.613	-1031.18
1482.246	-1182.41
1481.877	-1572.77
1481.507	-1701.13
1481.14	-1973.68
1480.769	-2256.78
1480.399	-2116.11
1480.029	-1622
1479.66	-1310.77
1479.291	-1205.26
1478.919	-828.97
1478.553	-737.53
1478.183	-897.55
1477.814	-865.89
1477.443	-712.91
1477.077	-814.9
1476.707	-945.02
1476.336	-753.36
1475.967	-510.7
1475.599	-603.89
1475.231	-883.48
1474.86	-906.34
1474.494	-1141.96
1474.124	-1498.92
1473.754	-1537.6
1473.383	-1345.94
1473.016	-1351.21
1472.646	-1363.52
1472.275	-1092.73
1471.907	-848.31
1471.539	-980.19
1471.17	-1296.7
1470.8	-1307.25
1470.432	-1423.31
1470.061	-1558.7
1469.692	-1384.62
1469.322	-1022.39
1468.954	-1006.57
1468.586	-1277.36
1468.215	-1282.63
1467.849	-1527.05
1467.48	-2031.71
1467.111	-2369.32
1466.741	-2564.5
1466.374	-2940.8
1466.004	-3227.42
1465.633	-3092.02
1465.264	-2830.02
1464.895	-2807.16
1464.526	-2877.5
1464.155	-2647.15
1463.788	-2670.01
1463.418	-2924.98
1463.049	-2977.73
1462.678	-2868.71
1462.311	-2968.94
1461.942	-3074.44
1461.571	-2873.98
1461.202	-2597.91
1460.833	-2569.78
1460.464	-2659.46
1460.094	-2536.37
1459.728	-2784.3
1459.358	-3303.03
1458.989	-3543.93
1458.619	-3364.57
1458.25	-3208.08
1457.88	-3121.92
1457.509	-2731.55
1457.142	-2631.32
1456.772	-2789.58
1456.403	-2771.99
1456.033	-2655.94
1455.667	-2842.33
1455.297	-3074.44
1454.927	-2965.42
1454.558	-2754.41
1454.189	-2808.92
1453.82	-2998.83
1453.45	-2907.39
1453.083	-3046.3
1452.713	-3327.65
1452.344	-3325.89
1451.973	-3185.22
1451.606	-3315.34
1451.237	-3459.53
1450.866	-3243.24
1450.497	-2910.91
1450.128	-2821.23
1449.759	-2858.16
1449.388	-2636.6
1449.022	-2715.73
1448.652	-3034
1448.283	-3107.85
1447.913	-2891.57
1447.545	-2835.3
1447.176	-2933.77
1446.805	-2694.63
1446.438	-2640.12
1446.067	-2747.38
1445.699	-2670.01
1445.329	-2569.78
1444.962	-2796.61
1444.593	-3032.24
1444.222	-2896.84
1443.853	-2620.77
1443.484	-2580.33
1443.115	-2657.7
1442.744	-2453.73
1442.378	-2501.2
1442.008	-2775.51
1441.64	-2870.46
1441.269	-2891.57
1440.903	-3215.11
1440.534	-3512.28
1440.163	-3354.02
1439.793	-3019.93
1439.424	-2930.25
1439.055	-2986.52
1438.684	-2742.1
1438.317	-2687.59
1437.947	-2798.37
1437.578	-2684.08
1437.209	-2383.39
1436.841	-2406.25
1436.472	-2655.94
1436.102	-2557.47
1435.735	-2592.64
1435.364	-2747.38
1434.995	-2685.83
1434.625	-2590.88
1434.26	-2910.91
1433.891	-3364.57
1433.52	-3475.35
1433.151	-3410.29
1432.783	-3510.52
1432.414	-3700.43
1432.043	-3593.17
1431.676	-3689.88
1431.306	-3904.4
1430.936	-3797.14
1430.566	-3563.27
1430.199	-3693.39
1429.83	-3906.16
1429.459	-3754.94
1429.09	-3475.35
1428.722	-3466.56
1428.353	-3601.96
1427.982	-3440.19
1427.615	-3461.29
1427.245	-3591.41
1426.876	-3505.25
1426.507	-3278.41
1426.139	-3327.65
1425.77	-3519.31
1425.399	-3281.93
1425.032	-3172.91
1424.661	-3227.42
1424.292	-3084.99
1423.922	-2849.36
1423.555	-2917.94
1423.186	-3069.16
1422.816	-2946.08
1422.447	-2780.79
1422.079	-2884.53
1421.71	-3090.26
1421.34	-2974.21
1420.973	-3032.24
1420.602	-3206.32
1420.233	-3123.67
1419.863	-2937.28
1419.497	-3111.37
1419.128	-3450.74
1418.758	-3529.86
1418.389	-3478.87
1418.021	-3617.78
1417.652	-3827.03
1417.281	-3735.6
1416.915	-3881.54
1416.544	-4155.85
1416.175	-4129.48
1415.806	-3883.3
1415.438	-3930.78
1415.069	-4233.22
1414.699	-4210.36
1414.332	-4294.77
1413.961	-4474.12
1413.592	-4372.13
1413.222	-4159.37
1412.856	-4335.21
1412.487	-4651.72
1412.117	-4711.5
1411.748	-4697.44
1411.38	-4876.79
1411.011	-5087.8
1410.639	-4903.17
1410.273	-4913.72
1409.902	-5110.66
1409.533	-5070.22
1409.163	-4887.34
1408.796	-4947.13
1408.427	-5098.35
1408.057	-5040.32
1407.689	-5005.16
1407.321	-5291.78
1406.952	-5657.52
1406.581	-5622.35
1406.214	-5692.69
1405.844	-5845.67
1405.474	-5703.24
1405.104	-5295.29
1404.736	-5089.56
1404.367	-5108.9
1403.997	-4894.38
1403.63	-4922.51
1403.26	-5112.42
1402.891	-5038.57
1402.521	-4834.59
1402.154	-4945.37
1401.785	-5093.08
1401.414	-4857.45
1401.045	-4535.67
1400.677	-4572.59
1400.309	-4787.12
1399.938	-4686.89
1399.571	-4744.91
1399.201	-4896.14
1398.832	-4788.87
1398.462	-4593.69
1398.095	-4711.5
1397.726	-4838.11
1397.355	-4569.07
1396.986	-4203.33
1396.618	-4189.26
1396.25	-4379.17
1395.879	-4277.18
1395.512	-4324.66
1395.142	-4426.64
1394.773	-4205.09
1394.403	-3747.9
1394.035	-3582.62
1393.666	-3670.53
1393.296	-3459.53
1392.929	-3405.02
1392.559	-3473.59
1392.19	-3303.03
1391.819	-3004.1
1391.452	-2968.94
1391.083	-2967.18
1390.713	-2641.87
1390.344	-2244.48
1389.976	-2163.59
1389.607	-2283.16
1389.237	-2188.21
1388.871	-2371.08
1388.501	-2721
1388.132	-2773.75
1387.762	-2617.26
1387.395	-2673.52
1387.026	-2733.31
1386.655	-2422.07
1386.285	-1980.72
1385.917	-1817.19
1385.549	-1845.32
1385.179	-1694.1
1384.813	-1880.49
1384.443	-2246.23
1384.074	-2297.23
1383.704	-2066.88
1383.337	-2082.7
1382.968	-2341.19
1382.598	-2334.15
1382.232	-2548.68
1381.862	-2896.84
1381.493	-2942.56
1381.122	-2779.03
1380.755	-2817.71
1380.386	-2835.3
1380.015	-2531.09
1379.646	-2193.48
1379.278	-2168.87
1378.909	-2272.61
1378.539	-2086.22
1378.173	-2207.55
1377.803	-2562.75
1377.434	-2640.12
1377.064	-2488.89
1376.697	-2531.09
1376.328	-2603.19
1375.958	-2420.32
1375.589	-2216.34
1375.221	-2291.95
1374.852	-2473.07
1374.481	-2304.26
1374.115	-2320.09
1373.745	-2480.1
1373.376	-2358.77
1373.006	-1991.27
1372.638	-1922.69
1372.27	-2121.39
1371.899	-2019.4
1371.533	-2116.11
1371.163	-2360.53
1370.794	-2367.56
1370.424	-2281.4
1370.058	-2451.97
1369.688	-2557.47
1369.317	-2256.78
1368.948	-1875.21
1368.58	-1808.39
1368.212	-1862.9
1367.841	-1614.97
1367.475	-1662.45
1367.106	-2021.16
1366.737	-2225.13
1366.367	-2235.68
1366.001	-2427.35
1365.631	-2576.81
1365.261	-2371.08
1364.892	-2087.98
1364.523	-2072.15
1364.155	-2191.72
1363.784	-2047.54
1363.418	-2182.93
1363.049	-2531.09
1362.68	-2631.32
1362.311	-2459
1361.943	-2495.93
1361.574	-2747.38
1361.204	-2710.45
1360.837	-2861.67
1360.468	-3162.36
1360.099	-3245
1359.729	-3255.55
1359.363	-3572.06
1358.994	-3899.13
1358.623	-3828.79
1358.254	-3587.89
1357.886	-3572.06
1357.517	-3658.23
1357.146	-3426.12
1356.78	-3434.91
1356.41	-3651.19
1356.041	-3619.54
1355.671	-3408.53
1355.304	-3419.08
1354.934	-3397.98
1354.564	-3039.27
1354.195	-2692.87
1353.828	-2756.17
1353.459	-3018.17
1353.089	-2953.11
1352.722	-3044.55
1352.353	-3303.03
1351.984	-3355.78
1351.615	-3178.18
1351.247	-3213.35
1350.878	-3368.09
1350.507	-3128.95
1350.14	-3079.71
1349.771	-3229.18
1349.402	-3167.63
1349.032	-2961.9
1348.665	-3012.89
1348.296	-3035.75
1347.925	-2650.67
1347.556	-2154.8
1347.187	-1956.1
1346.819	-1977.2
1346.449	-1847.08
1346.084	-2047.54
1345.714	-2450.21
1345.346	-2573.3
1344.975	-2490.65
1344.609	-2657.7
1344.24	-2814.2
1343.869	-2569.78
1343.5	-2237.44
1343.132	-2265.58
1342.764	-2490.65
1342.394	-2386.91
1342.027	-2418.56
1341.657	-2576.81
1341.289	-2559.23
1340.92	-2415.04
1340.552	-2524.06
1340.183	-2764.96
1339.813	-2613.74
1339.446	-2652.42
1339.076	-2877.5
1338.708	-2875.74
1338.338	-2805.4
1337.972	-3120.16
1337.604	-3596.68
1337.234	-3784.83
1336.866	-3855.17
1336.498	-4143.54
1336.129	-4468.85
1335.758	-4407.3
1335.391	-4507.53
1335.021	-4718.54
1334.652	-4623.59
1334.282	-4387.96
1333.916	-4482.91
1333.547	-4711.5
1333.177	-4713.26
1332.809	-4660.51
1332.441	-4857.45
1332.072	-5114.18
1331.701	-4961.2
1331.334	-4917.24
1330.964	-4984.06
1330.595	-4822.28
1330.226	-4539.18
1329.859	-4664.03
1329.491	-5073.73
1329.121	-5140.55
1328.754	-5318.15
1328.384	-5583.67
1328.015	-5537.95
1327.645	-5323.43
1327.279	-5414.86
1326.91	-5580.15
1326.54	-5439.48
1326.171	-5230.23
1325.803	-5265.4
1325.434	-5341.01
1325.063	-5064.94
1324.697	-5022.74
1324.327	-5205.61
1323.959	-5219.68
1323.589	-5170.45
1323.223	-5478.17
1322.855	-5894.91
1322.485	-5975.79
1322.116	-5870.29
1321.748	-5945.9
1321.379	-6104.15
1321.008	-5938.86
1320.642	-6010.96
1320.272	-6248.34
1319.904	-6237.79
1319.534	-6037.34
1319.167	-6141.08
1318.799	-6478.69
1318.429	-6498.03
1318.062	-6686.18
1317.692	-6976.32
1317.324	-6979.84
1316.953	-6844.44
1316.587	-6974.56
1316.218	-7141.61
1315.848	-7043.14
1315.48	-6988.63
1315.113	-7319.21
1314.744	-7764.08
1314.373	-7725.39
1314.006	-7723.64
1313.636	-7801.01
1313.267	-7626.92
1312.897	-7414.16
1312.532	-7611.1
1312.163	-7959.26
1311.793	-8040.15
1311.425	-8006.74
1311.057	-8145.65
1310.688	-8295.11
1310.317	-8073.56
1309.951	-8080.59
1309.581	-8312.7
1309.213	-8354.9
1308.843	-8147.41
1308.475	-8149.17
1308.107	-8379.52
1307.737	-8402.38
1307.372	-8703.06
1307.002	-9130.35
1306.633	-9209.48
1306.263	-9072.33
1305.896	-9149.69
1305.527	-9188.38
1305.156	-8843.73
1304.787	-8428.75
1304.419	-8391.83
1304.051	-8572.94
1303.681	-8432.27
1303.314	-8428.75
1302.944	-8499.09
1302.575	-8256.43
1302.205	-7888.93
1301.839	-7892.44
1301.47	-8017.29
1301.1	-7867.82
1300.732	-7672.64
1300.364	-7765.84
1299.996	-7931.13
1299.625	-7670.88
1299.258	-7554.83
1298.888	-7616.37
1298.52	-7500.32
1298.151	-7243.59
1297.784	-7298.1
1297.416	-7565.38
1297.045	-7496.8
1296.679	-7605.82
1296.309	-7895.96
1295.941	-7966.29
1295.571	-7892.44
1295.205	-8045.42
1294.835	-8163.24
1294.465	-7897.72
1294.096	-7544.28
1293.729	-7528.45
1293.361	-7713.09
1292.99	-7642.75
1292.624	-7783.42
1292.254	-8036.63
1291.886	-7989.15
1291.516	-7818.59
1291.15	-7987.4
1290.781	-8230.05
1290.411	-8114
1290.042	-7892.44
1289.675	-8012.01
1289.307	-8337.32
1288.937	-8365.45
1288.57	-8546.57
1288.2	-8766.36
1287.831	-8604.59
1287.461	-8143.89
1287.093	-7922.33
1286.725	-7945.19
1286.355	-7742.98
1285.989	-7857.27
1285.62	-8172.03
1285.251	-8149.17
1284.88	-7850.24
1284.514	-7764.08
1284.145	-7762.32
1283.775	-7542.52
1283.407	-7335.03
1283.039	-7410.64
1282.671	-7581.21
1282.301	-7451.09
1281.935	-7575.93
1281.565	-7853.76
1281.196	-7778.15
1280.826	-7465.15
1280.46	-7437.02
1280.091	-7546.04
1279.721	-7412.4
1279.353	-7199.63
1278.985	-7218.98
1278.616	-7331.51
1278.246	-7101.16
1277.879	-7039.62
1277.51	-7115.23
1277.141	-6920.05
1276.772	-6503.31
1276.404	-6418.91
1276.037	-6615.85
1275.666	-6487.48
1275.3	-6510.34
1274.93	-6654.53
1274.562	-6538.48
1274.192	-6301.09
1273.825	-6352.09
1273.457	-6434.73
1273.087	-6237.79
1272.719	-6090.09
1272.352	-6290.54
1271.983	-6540.24
1271.613	-6396.05
1271.246	-6464.63
1270.877	-6753
1270.508	-6753
1270.138	-6462.87
1269.771	-6364.4
1269.402	-6323.95
1269.033	-6053.16
1268.664	-5777.09
1268.297	-5845.67
1267.929	-6084.81
1267.559	-6046.13
1267.193	-6232.52
1266.823	-6533.2
1266.455	-6520.89
1266.085	-6225.48
1265.718	-6197.35
1265.35	-6424.18
1264.98	-6355.6
1264.614	-6485.73
1264.244	-6768.83
1263.876	-6814.55
1263.506	-6730.14
1263.14	-6888.4
1262.771	-7002.69
1262.4	-6740.69
1262.032	-6450.56
1261.665	-6524.41
1261.297	-6777.62
1260.926	-6691.46
1260.56	-6791.69
1260.191	-7073.03
1259.823	-7155.67
1259.453	-7101.16
1259.087	-7234.8
1258.717	-7248.87
1258.346	-6754.76
1257.977	-6097.12
1257.609	-5815.78
1257.241	-5843.91
1256.872	-5713.79
1256.506	-5898.42
1256.137	-6257.13
1255.768	-6313.4
1255.399	-5981.07
1255.03	-5708.52
1254.662	-5550.26
1254.291	-5093.08
1253.925	-4931.3
1253.556	-5045.6
1253.188	-5010.43
1252.818	-4896.14
1252.453	-5064.94
1252.084	-5240.78
1251.713	-5012.19
1251.345	-4627.1
1250.977	-4495.22
1250.609	-4504.01
1250.238	-4226.19
1249.872	-4182.23
1249.503	-4322.9
1249.134	-4213.88
1248.764	-3967.7
1248.398	-3981.77
1248.029	-3980.01
1247.659	-3644.16
1247.291	-3311.82
1246.924	-3389.19
1246.557	-3695.15
1246.187	-3689.88
1245.821	-3841.1
1245.451	-4129.48
1245.083	-4168.16
1244.714	-3957.15
1244.346	-3936.05
1243.978	-4032.76
1243.607	-3772.52
1243.241	-3784.83
1242.872	-4064.42
1242.504	-4148.82
1242.135	-4103.1
1241.769	-4319.38
1241.4	-4537.42
1241.03	-4349.28
1240.661	-3964.19
1240.292	-3747.9
1239.924	-3635.37
1239.554	-3292.48
1239.188	-3262.59
1238.819	-3447.22
1238.45	-3392.71
1238.081	-3234.45
1237.715	-3429.63
1237.347	-3716.25
1236.977	-3645.92
1236.608	-3387.43
1236.24	-3310.06
1235.872	-3306.55
1235.501	-2967.18
1235.135	-2866.95
1234.766	-2967.18
1234.398	-2847.61
1234.029	-2509.99
1233.661	-2388.66
1233.293	-2550.44
1232.924	-2501.2
1232.558	-2661.22
1232.188	-2942.56
1231.82	-2900.36
1231.45	-2703.42
1231.084	-2794.85
1230.715	-2917.94
1230.345	-2694.63
1229.977	-2378.11
1229.61	-2379.87
1229.242	-2585.6
1228.872	-2508.24
1228.506	-2590.88
1228.136	-2761.44
1227.767	-2638.36
1227.397	-2365.81
1227.032	-2416.8
1226.663	-2552.2
1226.293	-2357.01
1225.925	-2047.54
1225.557	-2008.85
1225.189	-2142.49
1224.819	-1998.3
1224.453	-2068.64
1224.084	-2265.58
1223.715	-2170.62
1223.346	-1859.39
1222.979	-1850.6
1222.611	-2077.43
1222.241	-1963.13
1221.875	-2003.58
1221.505	-2137.21
1221.137	-1959.62
1220.767	-1620.25
1220.401	-1578.04
1220.032	-1653.66
1219.663	-1490.12
1219.295	-1300.22
1218.927	-1389.9
1218.559	-1555.19
1218.189	-1330.11
1217.823	-1326.59
1217.454	-1560.46
1217.086	-1613.21
1216.716	-1560.46
1216.351	-1787.29
1215.982	-2054.57
1215.613	-2010.61
1215.245	-1905.11
1214.877	-2061.6
1214.509	-2258.54
1214.138	-2033.47
1213.772	-2022.92
1213.403	-2226.89
1213.035	-2209.31
1212.666	-2000.06
1212.299	-2091.5
1211.931	-2408.01
1211.561	-2376.36
1211.195	-2504.72
1210.825	-2721
1210.457	-2590.88
1210.087	-2306.02
1209.721	-2355.26
1209.352	-2460.76
1208.983	-2251.51
1208.615	-2054.57
1208.248	-2265.58
1207.88	-2622.53
1207.51	-2573.3
1207.144	-2647.15
1206.774	-2761.44
1206.405	-2543.4
1206.035	-2216.34
1205.669	-2230.41
1205.301	-2321.85
1204.931	-2082.7
1204.563	-1769.71
1204.195	-1766.19
1203.827	-1873.45
1203.457	-1597.39
1203.091	-1500.67
1202.722	-1607.94
1202.353	-1491.88
1201.984	-1120.86
1201.617	-987.22
1201.249	-1098
1200.88	-980.19
1200.514	-1082.18
1200.144	-1254.5
1199.775	-1050.53
1199.405	-656.65
1199.04	-633.79
1198.672	-749.84
1198.302	-603.89
1197.934	-447.4
1197.567	-654.89
1197.2	-1001.29
1196.83	-1013.6
1196.464	-1236.92
1196.095	-1592.11
1195.727	-1678.27
1195.357	-1611.45
1194.991	-1753.88
1194.622	-1803.12
1194.252	-1425.06
1193.883	-1010.08
1193.517	-1041.73
1193.149	-1386.38
1192.78	-1504.19
1192.414	-1774.98
1192.044	-2049.29
1191.676	-1945.55
1191.306	-1556.94
1190.939	-1439.13
1190.571	-1571.01
1190.202	-1430.34
1189.836	-1579.8
1189.467	-1973.68
1189.1	-2154.8
1188.73	-2147.76
1188.364	-2325.36
1187.995	-2469.55
1187.625	-2246.23
1187.257	-1977.2
1186.89	-2072.15
1186.523	-2393.94
1186.153	-2474.83
1185.788	-2786.06
1185.418	-3174.67
1185.049	-3137.74
1184.679	-2895.08
1184.314	-3011.14
1183.946	-3252.04
1183.576	-3186.98
1183.208	-3005.86
1182.84	-3095.54
1182.473	-3341.71
1182.103	-3303.03
1181.737	-3480.63
1181.368	-3807.69
1181	-3846.37
1180.631	-3608.99
1180.264	-3628.33
1179.896	-3844.62
1179.526	-3721.53
1179.16	-3790.11
1178.79	-4001.11
1178.422	-3934.29
1178.052	-3742.63
1177.686	-3832.31
1177.318	-3897.37
1176.947	-3559.76
1176.579	-3139.5
1176.212	-3083.23
1175.845	-3250.28
1175.475	-3178.18
1175.109	-3355.78
1174.74	-3684.6
1174.372	-3723.29
1174.002	-3573.82
1173.637	-3651.19
1173.268	-3774.28
1172.898	-3552.72
1172.53	-3209.84
1172.162	-3141.26
1171.795	-3281.93
1171.426	-3248.52
1171.061	-3601.96
1170.692	-4206.85
1170.324	-4479.4
1169.955	-4324.66
1169.587	-4240.25
1169.219	-4277.18
1168.848	-3985.29
1168.483	-3969.46
1168.114	-4201.57
1167.746	-4229.7
1167.377	-4176.95
1167.011	-4426.64
1166.643	-4639.41
1166.273	-4444.23
1165.904	-4122.44
1165.537	-4076.72
1165.169	-4166.4
1164.799	-3902.64
1164.433	-3853.41
1164.064	-4031.01
1163.696	-4032.76
1163.327	-3983.53
1162.962	-4231.46
1162.593	-4472.36
1162.224	-4356.31
1161.855	-4134.75
1161.488	-4201.57
1161.12	-4410.82
1160.751	-4352.79
1160.385	-4579.63
1160.016	-4950.65
1159.648	-4915.48
1159.278	-4461.81
1158.91	-4166.4
1158.542	-4073.21
1158.172	-3749.66
1157.807	-3779.56
1157.439	-4103.1
1157.071	-4231.46
1156.702	-4233.22
1156.337	-4532.15
1155.968	-4836.35
1155.599	-4758.98
1155.23	-4576.11
