
 -----------------------------------------------------------------------------
  values at 130 km altitude above aeroid (130 km)
 -----------------------------------------------------------------------------
 Measurement time (130 km)                    [ERT] :  2013-12-21T08:54:10.722
 Measurement time (130 km)               [ERT-OWLT] :  2013-12-21T08:51:30.013
 Solar longitude (130 km)                     [deg] :      199.05
 Planet to Sun distance (130 km)          [10^6 km] :     107.785
 North planetary latitude (130 km)            [deg] :      -51.12
 East planetary longitude (130 km)            [deg] :       45.29
 Sub-solar north planetary latitude (130 km)  [deg] :       -0.86
 Sub-solar east planetary longitude (130 km)  [deg] :       93.31
 Aeroid radius (130 km)                        [km] :    6051.800
 MOLA radius (130 km)                          [km] :   -9999.999
 Local true solar time (130 km)               [hrs] :       15.20
 Solar zenith angle (130 km)                  [deg] :       64.44
 Electron density (130 km)               [10^6/m^3] :   183276.34

=============================================================================

Altitude	ELECTRON NUMBER DENSITY
482.331	-1081.41
481.969	-780.73
481.612	-858.1
481.251	-993.49
480.889	-699.84
480.529	-242.66
480.169	-65.06
479.809	-21.1
479.447	374.54
479.09	422.01
478.729	158.26
478.369	86.16
478.008	63.3
477.652	-367.5
477.291	-866.89
476.93	-926.67
476.57	-819.41
476.21	-960.08
475.85	-1160.54
475.488	-923.16
475.13	-995.25
474.77	-1459.47
474.411	-1775.98
474.05	-1793.56
473.69	-1918.41
473.329	-2050.29
472.967	-1624.76
472.608	-1401.44
472.247	-1424.3
471.887	-1260.77
471.526	-1077.9
471.169	-1376.82
470.809	-1790.05
470.448	-1783.01
470.087	-1587.83
469.728	-1614.21
469.368	-1721.47
469.005	-1419.03
468.647	-1345.17
468.286	-1431.33
467.926	-1267.8
467.565	-1076.14
467.208	-1366.27
466.848	-1770.7
466.486	-1744.33
466.126	-1538.6
465.767	-1579.04
465.407	-1744.33
465.045	-1570.25
464.688	-1719.71
464.327	-2166.34
463.967	-2350.97
463.606	-2203.27
463.247	-2217.34
462.887	-2370.32
462.525	-2087.22
462.167	-2039.74
461.806	-2227.89
461.446	-2171.62
461.085	-2011.6
460.728	-2284.16
460.368	-2743.1
460.007	-2890.8
459.648	-2987.51
459.289	-3414.8
458.929	-3905.4
458.567	-3901.88
458.209	-4044.31
457.848	-4318.62
457.487	-4262.35
457.126	-4075.96
456.769	-4279.93
456.408	-4556
456.047	-4443.47
455.686	-4179.71
455.327	-4206.08
454.967	-4376.65
454.605	-4158.61
454.248	-4146.3
453.886	-4213.12
453.525	-3905.4
453.165	-3358.54
452.806	-3219.62
452.447	-3421.84
452.085	-3261.82
451.727	-3305.78
451.366	-3502.72
451.006	-3362.05
450.644	-3034.99
450.287	-3049.06
449.927	-3133.46
449.565	-2880.25
449.206	-2581.32
448.847	-2658.69
448.487	-2859.15
448.125	-2623.53
447.768	-2623.53
447.407	-2804.64
447.046	-2665.73
446.685	-2372.08
446.328	-2470.55
445.968	-2667.49
445.607	-2547.91
445.247	-2338.67
444.888	-2428.34
444.528	-2623.53
444.166	-2321.08
443.808	-2162.83
443.446	-2066.11
443.085	-1579.04
442.725	-872.16
442.366	-611.92
442.007	-742.04
441.646	-553.89
441.288	-531.04
440.927	-583.79
440.567	-309.48
440.205	75.61
439.849	19.34
439.489	-123.09
439.127	182.87
438.767	601.37
438.409	576.75
438.05	256.73
437.689	221.56
437.332	-45.72
436.971	-443.12
436.611	-453.67
436.249	-167.05
435.891	-121.33
435.531	-100.23
435.169	260.24
434.81	615.44
434.451	592.58
434.091	506.42
433.729	863.37
433.372	938.98
433.011	805.35
432.651	972.39
432.291	1389.13
431.932	1482.33
431.573	1346.93
431.211	1519.25
430.855	1343.41
430.494	924.92
430.135	819.41
429.773	963.6
429.415	905.57
429.055	916.12
428.693	1362.76
428.333	1867.42
427.975	1916.65
427.616	1673.99
427.255	1737.29
426.898	1550.9
426.537	1250.22
426.176	1376.82
425.815	1705.64
425.458	1623
425.098	1457.71
424.737	1714.44
424.377	2030.95
424.019	1834.01
423.661	1322.31
423.299	1250.22
422.941	1195.71
422.579	1199.23
422.219	1573.76
421.858	2148.76
421.5	2314.05
421.141	2141.73
420.78	2227.89
420.424	1981.71
420.063	1524.53
419.703	1443.64
419.342	1644.1
418.985	1584.31
418.624	1496.39
418.263	1758.4
417.903	2094.25
417.545	2124.14
417.185	1976.44
416.824	2129.42
416.467	2022.15
416.106	1772.46
415.747	1844.56
415.386	2022.15
415.029	1802.36
414.669	1536.84
414.308	1712.68
413.948	2057.32
413.589	2071.39
413.23	1879.72
412.869	2025.67
412.511	1951.82
412.15	1767.19
411.791	1920.17
411.43	2354.49
411.072	2470.55
410.713	2280.64
410.352	2384.38
409.995	2169.86
409.635	1726.74
409.275	1647.62
408.914	1855.11
408.556	1849.83
408.196	1823.46
407.835	2101.28
407.476	2389.66
407.117	2285.91
406.758	2002.81
406.397	2097.77
406.04	1918.41
405.68	1522.77
405.32	1480.57
404.959	1675.75
404.602	1582.56
404.242	1484.09
403.88	1834.01
403.52	2307.01
403.162	2379.11
402.803	2141.73
402.443	2110.07
402.086	1754.88
401.726	1278.35
401.366	1274.84
401.004	1742.57
400.646	2022.15
400.286	2052.05
399.925	2349.22
399.568	2270.09
399.208	1927.2
398.849	1890.28
398.488	2052.05
398.131	1964.13
397.77	1967.64
397.408	2467.03
397.048	3094.78
396.69	3272.37
396.332	3073.68
395.971	3084.23
395.615	2757.16
395.255	2231.4
394.896	2046.77
394.535	1999.3
394.179	1556.18
393.819	1070.86
393.458	1067.35
393.098	1299.45
392.739	1294.18
392.38	1106.03
392.019	1190.43
391.663	923.16
391.303	413.22
390.943	277.83
390.583	567.96
390.224	719.18
389.864	710.39
389.503	1053.28
389.146	1074.38
388.786	831.72
388.426	856.34
388.066	1007.56
387.709	750.83
387.35	414.98
386.989	487.08
386.63	694.57
386.271	620.71
385.912	430.81
385.55	620.71
385.194	555.65
384.833	242.66
384.474	175.84
384.114	205.73
383.758	-140.67
383.398	-448.39
383.036	-214.52
382.676	246.18
382.317	395.64
381.958	297.17
381.598	469.49
381.241	279.58
380.882	-212.77
380.523	-429.05
380.162	-265.52
379.804	-226.83
379.444	-293.65
379.083	21.1
378.726	5.28
378.366	-284.86
378.007	-246.18
377.646	7.03
377.289	-119.57
376.93	-365.75
376.569	-242.66
376.21	-31.65
375.852	-135.4
375.492	-323.54
375.131	-58.03
374.774	3.52
374.413	-154.74
374.054	-80.89
373.694	109.02
373.337	-29.89
372.977	-160.01
372.616	161.77
372.257	550.38
371.899	539.83
371.54	385.09
371.179	668.19
370.821	770.18
370.461	675.22
370.102	780.73
369.742	1128.89
369.384	1204.5
369.025	1134.17
368.664	1515.74
368.306	1670.48
367.946	1696.85
367.586	2023.91
367.226	2428.34
366.87	2301.74
366.511	1965.89
366.151	2023.91
365.792	2210.3
365.434	2078.42
365.075	1805.87
364.714	1986.99
364.357	2022.15
363.996	1909.62
363.637	2131.18
363.276	2481.1
362.92	2430.1
362.56	2343.94
362.199	2778.26
361.839	3413.05
361.48	3757.69
361.121	3938.81
360.76	4395.99
360.404	4506.77
360.044	4345
359.685	4459.29
359.325	4849.65
358.967	4978.02
358.608	4930.54
358.247	5303.32
357.89	5456.3
357.53	5407.07
357.171	5630.38
356.811	5950.41
356.455	5853.7
356.096	5637.42
355.735	5769.3
355.376	6006.68
355.018	5953.93
354.659	5825.56
354.298	6131.52
353.941	6205.38
353.581	6059.43
353.222	6187.79
352.862	6416.38
352.506	6184.28
352.147	5834.36
351.787	5837.87
351.428	5932.83
351.071	5697.2
350.712	5356.07
350.35	5542.46
349.993	5646.21
349.632	5686.65
349.273	6078.77
348.913	6731.14
348.555	6950.94
348.197	6743.45
347.837	6845.43
347.48	6787.41
347.119	6660.8
346.76	6848.95
346.4	7151.39
346.044	7044.13
345.685	6787.41
345.325	6840.16
344.967	6877.08
344.61	6506.06
344.251	6010.2
343.89	5925.79
343.534	5593.46
343.174	5157.37
342.814	5194.3
342.454	5468.61
342.097	5382.45
341.738	5190.78
341.378	5393
341.019	5688.41
340.661	5600.49
340.303	5294.53
339.942	5333.21
339.585	5171.44
339.225	4909.44
338.866	5013.19
338.506	5366.62
338.149	5296.29
337.791	4883.06
337.431	4849.65
337.074	4652.71
336.714	4345
336.355	4346.75
335.995	4446.98
335.639	4165.64
335.28	3864.95
334.919	3979.25
334.561	4125.2
334.204	3764.72
333.846	3105.33
333.486	2815.19
333.129	2386.14
332.769	1951.82
332.409	2020.4
332.048	2343.94
331.692	2315.81
331.332	2206.79
330.972	2467.03
330.613	2802.88
330.255	2787.06
329.897	2614.73
329.536	2846.84
329.179	2829.26
328.819	2620.01
328.46	2778.26
328.1	3302.27
327.742	3601.19
327.383	3669.77
327.023	4056.62
326.667	4102.34
326.307	3912.43
325.948	4054.86
325.588	4380.16
325.231	4359.06
324.872	4290.48
324.512	4612.27
324.153	4949.88
323.796	4795.14
323.439	4360.82
323.078	4271.14
322.722	4042.55
322.361	3829.79
322.002	4060.14
321.642	4387.2
321.287	4184.98
320.928	3845.61
320.568	3945.84
320.209	4214.87
319.851	4174.43
319.492	3972.22
319.132	4169.16
318.775	4174.43
318.415	4075.96
318.056	4362.58
317.696	4934.06
317.338	5192.54
316.98	5134.51
316.62	5322.66
316.265	5104.62
315.906	4610.51
315.547	4519.08
315.186	4763.49
314.829	4814.49
314.47	4881.31
314.109	5347.28
313.75	5909.97
313.392	6128.01
313.034	6152.63
312.674	6467.38
312.318	6442.76
311.958	6201.86
311.6	6300.33
311.239	6608.05
310.884	6578.16
310.524	6504.3
310.164	6840.16
309.805	7248.11
309.448	7253.38
309.09	7031.82
308.73	7200.63
308.374	7168.98
308.014	7000.17
307.655	7216.45
307.295	7779.14
306.937	8056.97
306.579	8058.73
306.218	8420.96
305.862	8496.57
305.503	8313.69
305.145	8401.61
304.785	8663.61
304.429	8603.83
304.069	8552.84
303.709	8941.44
303.35	9444.34
302.993	9644.8
302.634	9702.83
302.274	10070.33
301.919	10021.1
301.56	9607.87
301.201	9479.51
300.841	9600.84
300.485	9481.27
300.126	9396.87
299.766	9745.03
299.407	10179.35
299.05	10232.1
298.692	10042.2
298.332	10080.88
297.977	9753.82
297.618	9231.58
297.259	9112.01
296.899	9437.31
296.542	9572.7
296.183	9514.68
295.822	9889.22
295.466	10014.06
295.107	9899.77
294.749	10007.03
294.389	10179.35
294.034	9973.62
293.675	9755.58
293.314	10001.75
292.955	10436.08
292.598	10536.31
292.24	10422.01
291.88	10603.12
291.525	10450.14
291.165	10098.46
290.807	10073.85
290.447	10226.83
290.091	10031.65
289.733	9753.82
289.373	9896.25
289.014	10239.14
288.656	10312.99
288.298	10221.55
287.938	10437.84
287.583	10288.37
287.223	9917.35
286.864	9971.86
286.505	10443.11
286.148	10638.29
285.789	10543.34
285.429	10770.17
285.073	10763.14
284.714	10634.78
284.355	10835.23
283.995	11155.26
283.64	11011.07
283.282	10771.93
282.922	11005.8
282.562	11477.05
282.205	11723.22
281.846	11828.73
281.486	12224.36
281.131	12175.13
280.772	11781.25
280.414	11679.26
280.055	11800.59
279.699	11668.71
279.34	11577.28
278.98	11923.68
278.621	12361.52
278.264	12444.16
277.906	12389.65
277.545	12764.19
277.189	12880.25
276.83	12765.95
276.472	12910.14
276.113	13302.26
275.756	13383.15
275.398	13242.48
275.037	13580.09
274.681	13799.89
274.321	13926.49
273.963	14367.85
273.603	14856.68
273.248	14868.99
272.889	14825.03
272.529	15257.6
272.17	15843.14
271.813	16101.63
271.455	16217.68
271.094	16785.64
270.738	17146.11
270.379	17262.17
270.021	17566.37
269.662	17889.92
269.307	17756.28
268.948	17599.78
268.589	17895.19
268.23	18283.8
267.873	18299.62
267.516	18130.82
267.156	18389.3
266.8	18449.08
266.44	18317.21
266.082	18456.12
265.724	18844.72
265.366	18987.15
265.008	18994.19
264.648	19432.03
264.293	19549.84
263.934	19377.52
263.576	19470.71
263.216	19730.96
262.861	19630.73
262.503	19433.79
262.143	19599.08
261.785	19899.76
261.428	19959.55
261.069	19957.79
260.709	20425.52
260.353	20657.63
259.993	20689.28
259.635	20982.93
259.276	21327.58
258.921	21206.25
258.563	20989.97
258.203	21244.93
257.845	21744.32
257.487	22027.42
257.129	22183.92
256.769	22700.88
256.413	22966.4
256.053	23043.77
255.695	23393.69
255.337	23977.48
254.98	24214.86
254.622	24158.59
254.263	24454.01
253.908	24450.49
253.549	24241.24
253.19	24438.18
252.83	24893.6
252.475	24974.49
252.117	24860.19
251.758	25016.69
251.4	25283.97
251.043	25380.68
250.684	25533.66
250.323	26182.51
249.968	26542.98
249.609	26608.04
249.251	26933.34
248.891	27443.28
248.536	27543.51
248.178	27471.41
247.819	27673.63
247.462	27874.08
247.105	27707.04
246.748	27422.18
246.388	27613.84
246.032	27661.32
245.672	27685.94
245.313	28215.21
244.954	29082.1
244.597	29523.46
244.24	29526.98
243.881	29783.7
243.526	29730.95
243.167	29483.02
242.809	29576.21
242.45	29841.73
242.095	29718.64
241.737	29521.7
241.378	29701.06
241.02	29936.68
240.664	29769.63
240.307	29395.1
239.947	29414.44
239.592	29252.67
239.232	29008.25
238.874	29192.88
238.514	29579.73
238.159	29583.24
237.801	29526.98
237.441	29857.55
237.083	30249.68
236.727	30300.67
236.369	30276.05
236.008	30742.03
235.653	30965.34
235.294	31000.51
234.935	31403.18
234.576	32104.78
234.22	32452.95
233.862	32474.05
233.503	32896.06
233.147	33149.27
232.788	33251.26
232.43	33660.96
232.07	34183.21
231.716	34258.82
231.358	34204.31
230.999	34497.96
230.642	34802.16
230.285	34705.45
229.928	34448.72
229.568	34594.67
229.213	34555.99
228.854	34408.28
228.496	34686.11
228.136	35213.63
227.781	35385.95
227.422	35472.11
227.063	35906.43
226.706	36368.89
226.349	36391.75
225.992	36245.8
225.632	36604.52
225.276	36817.28
224.917	36873.55
224.559	37228.75
224.201	37812.54
223.845	38014.75
223.487	37916.28
223.128	38146.63
222.773	38079.81
222.415	37849.46
222.057	38011.23
221.697	38426.22
221.342	38549.3
220.983	38670.63
220.624	39175.29
220.266	39706.33
219.91	39803.04
219.553	39648.3
219.194	39887.44
218.838	39971.84
218.479	40019.32
218.12	40560.91
217.76	41353.94
217.405	41739.03
217.047	41944.76
216.688	42458.22
216.331	42989.25
215.975	43135.2
215.617	43129.92
215.258	43537.87
214.903	43685.58
214.544	43611.72
214.187	43799.87
213.829	44228.92
213.472	44397.73
213.114	44448.72
212.754	45009.65
212.399	45278.68
212.041	45257.58
211.683	45510.79
211.324	45969.73
210.969	46152.6
210.611	46319.65
210.251	46859.48
209.894	47408.1
209.538	47504.81
209.181	47381.72
208.822	47654.27
208.467	47668.34
208.108	47501.29
207.751	47694.72
207.391	48123.77
207.036	48290.81
206.677	48517.65
206.318	49210.45
205.96	49973.6
205.604	50328.79
205.246	50476.5
204.887	50998.74
204.532	51222.06
204.174	51209.75
203.816	51480.54
203.458	52046.75
203.102	52298.2
202.745	52277.1
202.386	52653.39
202.03	52813.41
201.672	52808.13
201.314	53094.75
200.955	53558.97
200.6	53755.91
200.241	54060.11
199.882	54872.49
199.524	55788.61
199.167	56310.85
198.809	56687.15
198.45	57476.67
198.095	57925.06
197.737	58127.28
197.379	58623.14
197.02	59340.57
196.665	59760.83
196.307	60138.88
195.948	60905.54
195.59	61712.65
195.234	62166.31
194.876	62472.27
194.517	63166.84
194.162	63587.1
193.804	63775.24
193.446	64293.97
193.088	65139.76
192.731	65677.83
192.374	65922.24
192.015	66495.48
191.661	66803.2
191.302	66980.8
190.944	67503.04
190.585	68188.82
190.231	68507.09
189.872	68862.28
189.513	69780.16
189.154	70889.71
188.798	71684.51
188.44	72328.08
188.08	73358.5
187.726	73988
187.368	74271.11
187.011	74825
186.652	75574.08
186.296	76096.32
185.938	76715.28
185.579	77801.96
185.221	78960.75
184.865	79651.8
184.508	80072.05
184.149	80822.89
183.795	81241.39
183.436	81487.56
183.078	82210.26
182.719	83391.9
182.362	84366.05
182.005	85171.4
181.645	86411.07
181.29	87339.5
180.931	88009.45
180.574	88962.5
180.215	90008.74
179.861	90624.18
179.503	91248.41
179.143	92379.06
178.785	93699.62
178.429	94719.49
178.071	95582.86
177.712	96778.57
177.358	97575.12
177	98076.26
176.643	98834.13
176.285	99648.27
175.931	99957.75
175.574	100168.75
175.214	100956.51
174.856	102102.99
174.498	103193.19
174.139	104453.96
173.778	106421.61
173.421	108317.16
173.061	110142.37
172.703	112294.65
172.343	114712.44
171.986	116811.97
171.628	118654.76
171.268	120917.82
170.913	122887.22
170.554	124675.51
170.195	126864.71
169.835	129358.12
169.479	131577.21
169.12	133870.16
168.76	136697.66
168.401	139644.73
168.045	142083.63
167.689	143979.18
167.332	145677.79
166.98	146430.38
166.625	146560.5
166.269	146945.59
165.911	147666.53
165.556	148292.52
165.198	149175.23
164.838	150812.3
164.478	152925.89
164.12	155044.76
163.76	157313.09
163.399	160177.51
163.043	162772.91
162.684	165137.95
162.325	167766.75
161.967	170581.94
161.611	172866.1
161.255	174712.41
160.896	176743.36
160.543	178253.82
160.185	179528.66
159.827	181246.61
159.468	183386.58
159.111	185452.69
158.752	187743.88
158.392	190536.21
158.034	193346.13
157.678	195654.9
157.322	197557.48
156.963	199662.28
156.609	201429.47
156.251	203006.75
155.892	205101
155.532	207793.1
155.175	210479.93
154.815	213506.13
154.453	217277.89
154.093	221390.78
153.734	225399.92
153.374	229514.56
153.011	234269.26
152.654	238765.48
152.294	243041.9
151.935	247550.42
151.576	252363.15
151.218	256885.75
150.859	261267.67
150.497	266270.3
150.14	271265.9
149.778	276491.85
149.416	282384.24
149.054	288691.6
148.697	294548.82
148.338	300124.69
147.98	305660.12
147.622	310938.82
147.265	315841.23
146.906	320840.35
146.544	326634.26
146.186	332400.04
145.825	338220.33
145.465	344452.08
145.105	350843.85
144.749	356549.84
144.392	361745.9
144.035	366811.84
143.679	371482.13
143.325	375410.39
142.97	378958.83
142.612	382749.93
142.259	385976.59
141.904	388607.15
141.551	390958.12
141.198	392918.73
140.848	393757.49
140.498	393470.87
140.147	392654.97
139.801	390595.89
139.453	387254.94
139.107	383145.57
138.76	378181.62
138.417	372058.89
138.071	365106.19
137.723	357847.54
137.378	350026.19
137.033	341250.04
136.688	331694.92
136.341	321849.66
135.998	311192.03
135.653	299574.31
135.307	287773.72
134.959	275853.56
134.613	263820.86
134.262	252090.6
133.908	241434.72
133.553	231744.21
133.199	222563.63
132.842	214052.99
132.482	206829.5
132.126	200407.84
131.764	194784.49
131.402	190634.68
131.039	187898.62
130.677	185799.09
130.316	184067.07
129.952	183156.23
129.594	182357.91
129.232	181677.41
128.871	181652.8
128.509	182020.3
128.152	182087.12
127.794	181932.38
127.435	181781.16
127.08	181098.9
126.728	179331.72
126.375	176701.16
126.021	173745.29
125.671	169978.81
125.318	165530.07
124.967	160942.42
124.614	156075.18
124.265	150567.88
123.912	144715.94
123.559	138992.37
123.208	132992.72
122.859	126115.64
122.509	118536.95
122.157	110981.13
121.808	103115.82
121.454	95036
121.101	87496
120.746	80476.48
120.394	73351.46
120.04	66011.92
119.684	59117.25
119.333	52168.08
118.976	45180.21
118.62	38927.36
118.262	33286.43
117.906	27896.94
117.548	22941.79
117.187	18930.89
116.828	15530.15
116.47	12234.92
116.11	9307.19
115.748	7274.48
115.391	5449.27
115.029	3764.72
114.67	2683.31
114.309	1920.17
113.952	935.47
113.592	94.95
113.231	22.86
112.87	478.28
112.511	935.47
112.151	1420.78
111.79	2335.15
111.434	2894.32
111.074	3202.04
110.716	3882.54
110.356	4923.51
109.999	5669.07
109.642	6091.08
109.283	6718.83
108.929	6761.03
108.572	6254.61
108.217	5809.74
107.859	5378.93
107.506	4541.94
107.149	3611.74
106.792	3022.68
106.435	2509.23
106.08	1659.93
105.724	597.85
105.367	-182.87
105.013	-1327.59
104.656	-2739.58
104.3	-3762.97
103.941	-4452.26
103.587	-5291.01
103.229	-6066.46
102.872	-6542.99
102.516	-7239.31
102.163	-8619.65
101.808	-10381.57
101.451	-11890.27
101.099	-13856.16
100.745	-16416.38
100.392	-19140.13
100.039	-22118.86
99.689	-25924.02
99.337	-30423.76
98.983	-34828.54
98.634	-39641.27
98.281	-45023.71
97.931	-50574.97
97.579	-56585.16
97.233	-63516.76
96.883	-71141.16
96.533	-78943.16
96.185	-87239.27
95.839	-96637.9
95.494	-107149.58
95.147	-118332.98
94.806	-130606.58
94.461	-144121.61
94.119	-158280.21
93.777	-173555.39
93.441	-190515.11
93.105	-209377.42
92.769	-229741.4
92.435	-251647.49
92.103	-275375.27
91.771	-300833.32
91.438	-327692.81
91.111	-356166.51
90.781	-386803.03
90.453	-418758.35
90.127	-452312.05
89.808	-488302.89
89.494	-527687.43
89.181	-570479.74
88.874	-616347.49
88.566	-665986.99
88.26	-718246.5
87.952	-773384.51
87.648	-830692.37
87.345	-890899.83
87.043	-953714.99
86.746	-1019278.52
86.451	-1088197.07
86.156	-1160396.79
85.86	-1235591.05
85.573	-1312607.01
85.294	-1393338.46
85.027	-1477699.24
84.766	-1567693.92
84.51	-1663090.39
84.249	-1765483.51
83.982	-1872949.61
83.713	-1983201
83.447	-2095831.5
83.188	-2210498.23
82.934	-2328337.09
82.69	-2448504.08
82.449	-2574482.56
82.211	-2704521.18
81.974	-2839947.52
81.739	-2979824.36
81.506	-3123868.59
81.274	-3272182.21
81.051	-3421598.35
80.831	-3575637.3
80.608	-3737195.16
80.409	-3890024.34
80.195	-4061474.92
80.005	-4222044.56
79.806	-4397724.09
79.613	-4574163.24
79.424	-4754351.3
79.239	-4938372.65
79.054	-5129517.27
78.873	-5321938.48
78.694	-5519626.08
78.521	-5718045.18
78.35	-5920974.56
78.184	-6125530.46
78.017	-6337633.39
77.848	-6557696.58
77.678	-6782987.47
77.506	-7015686.49
77.335	-7250376.01
77.167	-7486911.85
77.01	-7716266.39
76.859	-7943973.33
76.719	-8164898.13
76.589	-8380866.01
76.472	-8587502.09
76.369	-8783049.73
76.271	-8978238.65
76.176	-9179196.87
76.07	-9408498.67
75.95	-9667939.36
75.813	-9958996.01
75.665	-9999999.99
75.51	-9999999.99
75.352	-9999999.99
75.199	-9999999.99
75.049	-9999999.99
74.907	-9999999.99
74.771	-9999999.99
74.647	-9999999.99
74.531	-9999999.99
74.423	-9999999.99
74.318	-9999999.99
74.218	-9999999.99
74.116	-9999999.99
74.01	-9999999.99
73.901	-9999999.99
73.786	-9999999.99
73.672	-9999999.99
73.558	-9999999.99
73.45	-9999999.99
73.346	-9999999.99
73.249	-9999999.99
73.155	-9999999.99
73.063	-9999999.99
72.971	-9999999.99
72.876	-9999999.99
72.781	-9999999.99
72.681	-9999999.99
72.581	-9999999.99
72.48	-9999999.99
72.383	-9999999.99
72.265	-9999999.99
72.168	-9999999.99
72.098	-9999999.99
71.997	-9999999.99
71.949	-9999999.99
71.863	-9999999.99
71.805	-9999999.99
71.752	-9999999.99
71.703	-9999999.99
71.679	-9999999.99
71.632	-9999999.99
71.579	-9999999.99
71.519	-9999999.99
71.455	-9999999.99
71.385	-9999999.99
71.311	-9999999.99
71.231	-9999999.99
71.15	-9999999.99
71.066	-9999999.99
70.984	-9999999.99
70.901	-9999999.99
70.82	-9999999.99
70.744	-9999999.99
70.667	-9999999.99
70.595	-9999999.99
70.524	-9999999.99
70.459	-9999999.99
70.399	-9999999.99
70.346	-9999999.99
70.294	-9999999.99
70.242	-9999999.99
70.191	-9999999.99
70.137	-9999999.99
70.082	-9999999.99
70.024	-9999999.99
69.966	-9999999.99
69.906	-9999999.99
69.845	-9999999.99
69.782	-9999999.99
69.721	-9999999.99
69.662	-9999999.99
69.605	-9999999.99
69.553	-9999999.99
69.504	-9999999.99
69.459	-9999999.99
69.414	-9999999.99
69.372	-9999999.99
69.331	-9999999.99
69.294	-9999999.99
69.257	-9999999.99
69.223	-9999999.99
69.192	-9999999.99
69.158	-9999999.99
69.124	-9999999.99
69.086	-9999999.99
69.047	-9999999.99
69.005	-9999999.99
68.967	-9999999.99
68.929	-9999999.99
68.891	-9999999.99
68.855	-9999999.99
68.817	-9999999.99
68.779	-9999999.99
68.738	-9999999.99
68.701	-9999999.99
68.668	-9999999.99
68.643	-9999999.99
68.622	-9999999.99
68.604	-9999999.99
68.582	-9999999.99
68.554	-9999999.99
68.502	-9999999.99
68.495	-9999999.99
68.443	-9999999.99
68.436	-9999999.99
68.404	-9999999.99
68.351	-9999999.99
68.347	-9999999.99
68.294	-9999999.99
68.289	-9999999.99
68.26	-9999999.99
68.221	-9999999.99
68.18	-9999999.99
68.146	-9999999.99
68.105	-9999999.99
68.064	-9999999.99
68.023	-9999999.99
67.979	-9999999.99
67.938	-9999999.99
67.895	-9999999.99
67.856	-9999999.99
67.819	-9999999.99
67.786	-9999999.99
67.755	-9999999.99
67.726	-9999999.99
67.696	-9999999.99
67.67	-9999999.99
67.644	-9999999.99
67.617	-9999999.99
67.59	-9999999.99
67.555	-9999999.99
67.51	-9999999.99
67.45	-9999999.99
67.385	-9999999.99
67.323	-9999999.99
67.269	-9999999.99
67.217	-9999999.99
67.161	-9999999.99
67.103	-9999999.99
67.052	-9999999.99
67.017	-9999999.99
66.994	-9999999.99
66.979	-9999999.99
66.962	-9999999.99
66.949	-9999999.99
66.94	-9999999.99
66.93	-9999999.99
66.916	-9999999.99
66.897	-9999999.99
66.879	-9999999.99
66.861	-9999999.99
66.848	-9999999.99
66.835	-9999999.99
66.822	-9999999.99
66.807	-9999999.99
66.796	-9999999.99
66.789	-9999999.99
66.78	-9999999.99
66.767	-9999999.99
66.745	-9999999.99
66.722	-9999999.99
66.702	-9999999.99
66.686	-9999999.99
66.654	-9999999.99
66.577	-9999999.99
66.517	-9999999.99
66.42	-9999999.99
66.377	-9999999.99
66.286	-9999999.99
66.237	-9999999.99
66.134	-9999999.99
66.096	-9999999.99
66.065	-9999999.99
66.046	-9999999.99
66.025	-9999999.99
65.991	-9999999.99
65.945	-9999999.99
65.904	-9999999.99
65.874	-9999999.99
65.849	-9999999.99
65.828	-9999999.99
65.801	-9999999.99
65.765	-9999999.99
65.707	-9999999.99
65.651	-9999999.99
65.611	-9999999.99
65.579	-9999999.99
65.544	-9999999.99
65.478	-9999999.99
65.451	-9999999.99
65.376	-9999999.99
65.339	-9999999.99
65.258	-9999999.99
65.223	-9999999.99
65.153	-9999999.99
65.129	-9999999.99
65.064	-9999999.99
65.039	-9999999.99
64.978	-9999999.99
64.965	-9999999.99
64.93	-9999999.99
64.871	-9999999.99
64.851	-9999999.99
64.785	-9999999.99
64.765	-9999999.99
64.705	-9999999.99
64.692	-9999999.99
64.639	-9999999.99
64.632	-9999999.99
64.584	-9999999.99
64.581	-9999999.99
64.556	-9999999.99
64.529	-9999999.99
64.506	-9999999.99
64.486	-9999999.99
64.467	-9999999.99
64.446	-9999999.99
64.424	-9999999.99
64.407	-9999999.99
64.389	-9999999.99
64.371	-9999999.99
64.349	-9999999.99
64.325	-9999999.99
64.298	-9999999.99
64.276	-9999999.99
64.247	-9999999.99
64.218	-9999999.99
64.172	-9999999.99
64.166	-9999999.99
64.111	-9999999.99
64.103	-9999999.99
64.068	-9999999.99
64.027	-9999999.99
63.979	-9999999.99
63.929	-9999999.99
63.885	-9999999.99
63.843	-9999999.99
63.817	-9999999.99
63.8	-9999999.99
63.791	-9999999.99
63.781	-9999999.99
63.772	-9999999.99
63.761	-9999999.99
63.74	-9999999.99
63.714	-9999999.99
63.687	-9999999.99
63.662	-9999999.99
63.643	-9999999.99
63.621	-9999999.99
63.596	-9999999.99
63.561	-9999999.99
63.519	-9999999.99
63.466	-9999999.99
63.411	-9999999.99
63.363	-9999999.99
63.333	-9999999.99
63.315	-9999999.99
63.299	-9999999.99
63.278	-9999999.99
63.248	-9999999.99
63.221	-9999999.99
63.204	-9999999.99
63.203	-9999999.99
63.201	-9999999.99
63.192	-9999999.99
63.178	-9999999.99
